OBJECTID,Class_Name,TXAR,TXAY,TXBP,TXCC,TXCF,TXCT,TXFR,TXGA,TXGF,TXHO,TXKW,TXLA,TXMM,TXOC,TXOR,TXPA,TXRO,TXSB,TXSR
235,Evergreen Forest to Deciduous Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
236,Evergreen Forest to Evergreen Forest,6595,5298,161,181,137,10,9531,51,1493,5137,0,57,1867,19135,9852,418,1414,23636,44
237,Evergreen Forest to Mixed Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,Evergreen Forest to Scrub/Shrub,117,285,0,14,15,0,0,0,0,28,0,0,0,797,32,5,32,0,0
239,Evergreen Forest to Palustrine Forested Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,Evergreen Forest to Palustrine Scrub/Shrub Wetland,0,4,2,0,0,0,1,0,0,17,0,0,10,29,90,0,0,0,8
241,Evergreen Forest to Palustrine Emergent Wetland,0,3,0,0,0,0,0,0,0,53,0,0,2,4,18,0,0,0,0
242,Evergreen Forest to Estuarine Forested Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,Evergreen Forest to Estuarine Scrub/Shrub Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,Evergreen Forest to Estuarine Emergent Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,Evergreen Forest to Unconsolidated Shore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,Evergreen Forest to Bare Land,0,9,0,0,0,0,5,0,0,9,0,0,0,7,0,0,0,0,0
247,Evergreen Forest to Water,0,12,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,10
248,Evergreen Forest to Palustrine Aquatic Bed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,Evergreen Forest to Estuarine Aquatic Bed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Evergreen Forest to Tundra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,Evergreen Forest to Snow/Ice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,Mixed Forest to Unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,Mixed Forest to High Intensity Developed,0,37,0,0,0,0,0,0,0,20,0,0,0,22,21,1,0,0,3
254,Mixed Forest to Medium Intensity Developed,0,39,0,0,0,0,0,0,0,29,0,0,0,57,0,2,3,0,0
255,Mixed Forest to Low Intensity Developed,0,53,0,0,0,0,13,0,0,82,0,0,0,329,8,0,1,0,0
256,Mixed Forest to Developed Open Space,0,60,0,0,0,0,0,0,0,56,0,0,0,258,28,0,0,0,1
257,Mixed Forest to Cultivated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
258,Mixed Forest to Pasture/Hay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,Mixed Forest to Grassland,9,26,0,0,3,0,13,0,3,104,0,0,1,233,123,9,3,1,0
260,Mixed Forest to Deciduous Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,Mixed Forest to Evergreen Forest,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0
262,Mixed Forest to Mixed Forest,1025,3234,84,48,54,1,5758,95,1552,7400,0,186,1132,32130,21519,249,333,10245,58
263,Mixed Forest to Scrub/Shrub,19,5,0,0,3,0,0,0,0,53,0,1,0,1060,176,8,7,0,0
264,Mixed Forest to Palustrine Forested Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,Mixed Forest to Palustrine Scrub/Shrub Wetland,0,16,0,0,0,0,0,0,0,25,0,0,29,49,104,0,0,0,10
266,Mixed Forest to Palustrine Emergent Wetland,0,3,0,0,0,0,0,0,0,52,0,0,0,11,26,0,0,0,0
267,Mixed Forest to Estuarine Forested Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,Mixed Forest to Estuarine Scrub/Shrub Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,Mixed Forest to Estuarine Emergent Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,Mixed Forest to Unconsolidated Shore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,Mixed Forest to Bare Land,0,6,0,0,0,0,0,0,0,6,0,0,0,8,0,1,1,0,0
272,Mixed Forest to Water,0,22,0,0,0,0,2,0,0,5,0,0,0,2,0,0,0,0,0
273,Mixed Forest to Palustrine Aquatic Bed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
274,Mixed Forest to Estuarine Aquatic Bed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,Mixed Forest to Tundra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,Mixed Forest to Snow/Ice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,Scrub/Shrub to Unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,Scrub/Shrub to High Intensity Developed,0,148,0,77,43,24,1,8,0,53,0,2,0,25,1,30,13,0,29
279,Scrub/Shrub to Medium Intensity Developed,0,351,1,190,208,40,5,3,1,100,1,14,0,25,0,27,17,0,5
280,Scrub/Shrub to Low Intensity Developed,0,283,10,70,48,8,18,2,0,123,4,3,0,222,8,6,8,0,10
281,Scrub/Shrub to Developed Open Space,0,332,2,403,394,0,14,2,0,76,2,1,0,108,2,180,40,0,0
282,Scrub/Shrub to Cultivated,0,0,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,Scrub/Shrub to Pasture/Hay,0,0,0,278,7,0,0,0,0,0,0,0,0,0,0,2,9,0,0
284,Scrub/Shrub to Grassland,108,91,2,1694,4390,72,28,21,25,1,951,464,48,30,1,484,916,86,4
285,Scrub/Shrub to Deciduous Forest,4,0,0,1,102,19,0,0,0,0,0,1,0,0,0,42,109,0,0
286,Scrub/Shrub to Evergreen Forest,0,97,0,9,42,91,17,2,22,23,0,31,13,753,60,28,29,81,0
287,Scrub/Shrub to Mixed Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0
288,Scrub/Shrub to Scrub/Shrub,19349,11810,175,20430,33170,19050,12302,977,36764,9293,20488,49263,15766,16177,3879,10905,18429,14324,396
289,Scrub/Shrub to Palustrine Forested Wetland,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0
290,Scrub/Shrub to Palustrine Scrub/Shrub Wetland,0,0,0,0,0,0,0,0,0,0,0,0,3,8,10,0,0,0,0
291,Scrub/Shrub to Palustrine Emergent Wetland,0,6,0,40,13,5,0,0,0,45,16,4,64,2,12,0,0,0,0
292,Scrub/Shrub to Estuarine Forested Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,Scrub/Shrub to Estuarine Scrub/Shrub Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
294,Scrub/Shrub to Estuarine Emergent Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
295,Scrub/Shrub to Unconsolidated Shore,0,0,0,48,53,96,0,0,0,0,10,32,0,0,0,11,26,0,0
296,Scrub/Shrub to Bare Land,0,74,0,71,639,33,55,18,0,18,521,111,0,74,1,181,137,0,17
297,Scrub/Shrub to Water,0,42,0,0,0,13,20,1,2,50,0,1,2,79,0,14,1,0,8
298,Scrub/Shrub to Palustrine Aquatic Bed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,Scrub/Shrub to Estuarine Aquatic Bed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,Scrub/Shrub to Tundra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,Scrub/Shrub to Snow/Ice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,Palustrine Forested Wetland to Unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,Palustrine Forested Wetland to High Intensity Developed,0,542,0,0,1,0,3,2,0,155,0,0,0,47,67,0,0,0,0
304,Palustrine Forested Wetland to Medium Intensity Developed,0,556,0,0,3,0,10,3,0,233,0,0,0,87,6,3,3,0,4
305,Palustrine Forested Wetland to Low Intensity Developed,0,627,1,0,6,0,264,0,0,466,0,0,0,866,36,3,2,0,7
306,Palustrine Forested Wetland to Developed Open Space,0,487,0,0,0,0,23,0,0,245,0,0,1,423,71,0,0,0,0
307,Palustrine Forested Wetland to Cultivated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
308,Palustrine Forested Wetland to Pasture/Hay,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
309,Palustrine Forested Wetland to Grassland,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0
310,Palustrine Forested Wetland to Deciduous Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,Palustrine Forested Wetland to Evergreen Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,Palustrine Forested Wetland to Mixed Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,Palustrine Forested Wetland to Scrub/Shrub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,Palustrine Forested Wetland to Palustrine Forested Wetland,6507,22918,1222,2037,508,86,43584,314,30216,46655,5,940,8234,108375,194312,726,1011,43122,576
315,Palustrine Forested Wetland to Palustrine Scrub/Shrub Wetland,52,353,13,1,2,0,186,0,10,372,0,10,20,1681,1480,0,11,2,33
316,Palustrine Forested Wetland to Palustrine Emergent Wetland,26,166,9,1,0,0,285,0,77,578,0,7,8,851,559,2,7,26,4
317,Palustrine Forested Wetland to Estuarine Forested Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,Palustrine Forested Wetland to Estuarine Scrub/Shrub Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,Palustrine Forested Wetland to Estuarine Emergent Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,Palustrine Forested Wetland to Unconsolidated Shore,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
321,Palustrine Forested Wetland to Bare Land,0,39,0,0,0,0,77,8,0,322,0,0,0,225,65,3,4,0,3
322,Palustrine Forested Wetland to Water,0,59,3,0,0,0,11,1,0,121,0,0,0,26,58,0,0,0,100
323,Palustrine Forested Wetland to Palustrine Aquatic Bed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,Palustrine Forested Wetland to Estuarine Aquatic Bed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,Palustrine Forested Wetland to Tundra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,Palustrine Forested Wetland to Snow/Ice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,Palustrine Scrub/Shrub Wetland to Unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,Palustrine Scrub/Shrub Wetland to High Intensity Developed,0,149,8,0,3,6,15,42,0,0,0,6,0,5,1,2,0,0,6
329,Palustrine Scrub/Shrub Wetland to Medium Intensity Developed,0,191,1,1,7,6,13,33,0,24,0,5,0,2,0,0,0,1,2
330,Palustrine Scrub/Shrub Wetland to Low Intensity Developed,0,199,7,0,5,1,209,43,0,51,2,0,0,41,0,0,0,1,5
331,Palustrine Scrub/Shrub Wetland to Developed Open Space,0,167,0,2,31,3,18,25,8,25,1,0,4,17,9,3,12,0,0
332,Palustrine Scrub/Shrub Wetland to Cultivated,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,Palustrine Scrub/Shrub Wetland to Pasture/Hay,0,0,0,15,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
334,Palustrine Scrub/Shrub Wetland to Grassland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,Palustrine Scrub/Shrub Wetland to Deciduous Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,Palustrine Scrub/Shrub Wetland to Evergreen Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,Palustrine Scrub/Shrub Wetland to Mixed Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,Palustrine Scrub/Shrub Wetland to Scrub/Shrub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,Palustrine Scrub/Shrub Wetland to Palustrine Forested Wetland,0,174,0,11,38,1,899,2,156,32,1,1,11,157,326,4,19,20,0
340,Palustrine Scrub/Shrub Wetland to Palustrine Scrub/Shrub Wetland,59265,6437,1886,6864,5799,14781,58655,3840,24974,8962,16237,30092,12377,10038,11355,1883,6454,39960,1538
341,Palustrine Scrub/Shrub Wetland to Palustrine Emergent Wetland,38,261,44,351,417,472,281,19,551,266,818,545,171,77,239,119,128,33,9
342,Palustrine Scrub/Shrub Wetland to Estuarine Forested Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,Palustrine Scrub/Shrub Wetland to Estuarine Scrub/Shrub Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,Palustrine Scrub/Shrub Wetland to Estuarine Emergent Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,Palustrine Scrub/Shrub Wetland to Unconsolidated Shore,0,0,0,67,16,184,0,0,0,0,69,90,0,1,0,22,65,0,0
346,Palustrine Scrub/Shrub Wetland to Bare Land,0,218,0,21,64,9,168,31,0,9,620,72,0,8,11,17,47,0,0
347,Palustrine Scrub/Shrub Wetland to Water,2,20,1,0,0,5,87,0,15,2,0,9,5,0,3,1,6,0,18
348,Palustrine Scrub/Shrub Wetland to Palustrine Aquatic Bed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,Palustrine Scrub/Shrub Wetland to Estuarine Aquatic Bed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,Palustrine Scrub/Shrub Wetland to Tundra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,Palustrine Scrub/Shrub Wetland to Snow/Ice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,Palustrine Emergent Wetland to Unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,Palustrine Emergent Wetland to High Intensity Developed,0,177,12,0,2,69,18,54,1,54,1,2,0,20,2,4,0,0,59
354,Palustrine Emergent Wetland to Medium Intensity Developed,0,226,8,1,8,43,29,69,0,36,1,1,0,39,4,30,2,0,23
355,Palustrine Emergent Wetland to Low Intensity Developed,0,184,116,0,13,1,107,80,0,68,5,0,6,248,5,14,0,0,66
356,Palustrine Emergent Wetland to Developed Open Space,0,154,6,0,10,13,54,15,1,23,0,0,2,113,7,92,2,0,4
357,Palustrine Emergent Wetland to Cultivated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,Palustrine Emergent Wetland to Pasture/Hay,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,Palustrine Emergent Wetland to Grassland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,Palustrine Emergent Wetland to Deciduous Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,Palustrine Emergent Wetland to Evergreen Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,Palustrine Emergent Wetland to Mixed Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,Palustrine Emergent Wetland to Scrub/Shrub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
364,Palustrine Emergent Wetland to Palustrine Forested Wetland,0,0,0,0,0,0,1,0,2,2,0,0,0,11,0,0,0,1,0
365,Palustrine Emergent Wetland to Palustrine Scrub/Shrub Wetland,86,20,47,931,539,533,240,2,238,29,271,552,23,396,173,166,845,122,10
366,Palustrine Emergent Wetland to Palustrine Emergent Wetland,87923,5991,80692,33915,16884,63010,82520,14530,26106,11605,26775,83104,47202,46434,54878,12856,30355,53500,37897
367,Palustrine Emergent Wetland to Estuarine Forested Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,Palustrine Emergent Wetland to Estuarine Scrub/Shrub Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,Palustrine Emergent Wetland to Estuarine Emergent Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,Palustrine Emergent Wetland to Unconsolidated Shore,0,0,14,459,67,861,16,25,22,7,237,1244,0,0,0,41,276,0,12
371,Palustrine Emergent Wetland to Bare Land,0,64,0,153,320,229,222,88,0,147,1542,165,0,72,4,351,392,0,68
372,Palustrine Emergent Wetland to Water,0,59,371,5,4,22,32,2,23,27,0,20,0,677,129,16,5,0,3001
373,Palustrine Emergent Wetland to Palustrine Aquatic Bed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
374,Palustrine Emergent Wetland to Estuarine Aquatic Bed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,Palustrine Emergent Wetland to Tundra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,Palustrine Emergent Wetland to Snow/Ice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,Estuarine Forested Wetland to Unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,Estuarine Forested Wetland to High Intensity Developed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,Estuarine Forested Wetland to Medium Intensity Developed,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,Estuarine Forested Wetland to Low Intensity Developed,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,Estuarine Forested Wetland to Developed Open Space,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,Estuarine Forested Wetland to Cultivated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,Estuarine Forested Wetland to Pasture/Hay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,Estuarine Forested Wetland to Grassland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,Estuarine Forested Wetland to Deciduous Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,Estuarine Forested Wetland to Evergreen Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,Estuarine Forested Wetland to Mixed Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,Estuarine Forested Wetland to Scrub/Shrub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,Estuarine Forested Wetland to Palustrine Forested Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,Estuarine Forested Wetland to Palustrine Scrub/Shrub Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,Estuarine Forested Wetland to Palustrine Emergent Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,Estuarine Forested Wetland to Estuarine Forested Wetland,0,11,0,0,1,0,2,3,0,5,0,0,0,0,3,0,0,15,0
393,Estuarine Forested Wetland to Estuarine Scrub/Shrub Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,Estuarine Forested Wetland to Estuarine Emergent Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,Estuarine Forested Wetland to Unconsolidated Shore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,Estuarine Forested Wetland to Bare Land,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,Estuarine Forested Wetland to Water,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
398,Estuarine Forested Wetland to Palustrine Aquatic Bed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,Estuarine Forested Wetland to Estuarine Aquatic Bed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,Estuarine Forested Wetland to Tundra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,Estuarine Forested Wetland to Snow/Ice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,Estuarine Scrub/Shrub Wetland to Unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,Estuarine Scrub/Shrub Wetland to High Intensity Developed,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
404,Estuarine Scrub/Shrub Wetland to Medium Intensity Developed,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
405,Estuarine Scrub/Shrub Wetland to Low Intensity Developed,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
406,Estuarine Scrub/Shrub Wetland to Developed Open Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,Estuarine Scrub/Shrub Wetland to Cultivated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,Estuarine Scrub/Shrub Wetland to Pasture/Hay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,Estuarine Scrub/Shrub Wetland to Grassland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,Estuarine Scrub/Shrub Wetland to Deciduous Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,Estuarine Scrub/Shrub Wetland to Evergreen Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,Estuarine Scrub/Shrub Wetland to Mixed Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,Estuarine Scrub/Shrub Wetland to Scrub/Shrub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,Estuarine Scrub/Shrub Wetland to Palustrine Forested Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,Estuarine Scrub/Shrub Wetland to Palustrine Scrub/Shrub Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,Estuarine Scrub/Shrub Wetland to Palustrine Emergent Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,Estuarine Scrub/Shrub Wetland to Estuarine Forested Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,Estuarine Scrub/Shrub Wetland to Estuarine Scrub/Shrub Wetland,1,32,139,20,73,176,1,13,1143,257,314,8,16,1161,0,47,6,1,22
419,Estuarine Scrub/Shrub Wetland to Estuarine Emergent Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
420,Estuarine Scrub/Shrub Wetland to Unconsolidated Shore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,Estuarine Scrub/Shrub Wetland to Bare Land,0,0,0,0,0,0,0,7,0,0,2,0,0,4,0,0,0,0,0
422,Estuarine Scrub/Shrub Wetland to Water,0,0,1,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0
423,Estuarine Scrub/Shrub Wetland to Palustrine Aquatic Bed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,Estuarine Scrub/Shrub Wetland to Estuarine Aquatic Bed,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
425,Estuarine Scrub/Shrub Wetland to Tundra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,Estuarine Scrub/Shrub Wetland to Snow/Ice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,Estuarine Emergent Wetland to Unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,Estuarine Emergent Wetland to High Intensity Developed,0,5,1,0,0,0,2,11,0,27,0,0,0,11,0,0,0,0,591
429,Estuarine Emergent Wetland to Medium Intensity Developed,1,11,6,0,0,0,15,23,0,8,0,0,0,21,0,0,0,0,251
430,Estuarine Emergent Wetland to Low Intensity Developed,0,27,36,0,0,0,8,13,0,38,0,0,2,178,0,0,0,0,487
431,Estuarine Emergent Wetland to Developed Open Space,0,4,1,0,0,0,2,4,0,4,0,0,0,15,0,4,0,0,1
432,Estuarine Emergent Wetland to Cultivated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,Estuarine Emergent Wetland to Pasture/Hay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,Estuarine Emergent Wetland to Grassland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,Estuarine Emergent Wetland to Deciduous Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,Estuarine Emergent Wetland to Evergreen Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,Estuarine Emergent Wetland to Mixed Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,Estuarine Emergent Wetland to Scrub/Shrub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,Estuarine Emergent Wetland to Palustrine Forested Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,Estuarine Emergent Wetland to Palustrine Scrub/Shrub Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,Estuarine Emergent Wetland to Palustrine Emergent Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,Estuarine Emergent Wetland to Estuarine Forested Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,Estuarine Emergent Wetland to Estuarine Scrub/Shrub Wetland,0,1,0,0,0,27,0,0,0,0,0,3,0,4,0,0,0,0,55
444,Estuarine Emergent Wetland to Estuarine Emergent Wetland,78006,5105,148968,35904,8090,30601,85957,38089,84140,10173,5512,3511,86538,20690,22935,31814,28864,146456,214975
445,Estuarine Emergent Wetland to Unconsolidated Shore,24,0,0,1661,107,853,21,19,190,8,55,64,0,2,0,297,516,0,577
446,Estuarine Emergent Wetland to Bare Land,0,6,0,23,5,39,3,151,5,0,93,0,0,29,0,53,96,0,1850
447,Estuarine Emergent Wetland to Water,5,10,1441,21,0,21,85,50,42,48,0,1,30,98,0,2,0,0,1717
448,Estuarine Emergent Wetland to Palustrine Aquatic Bed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,Estuarine Emergent Wetland to Estuarine Aquatic Bed,0,0,0,0,0,316,0,0,0,0,0,191,0,0,0,1,0,0,10
450,Estuarine Emergent Wetland to Tundra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
