OBJECTID,Class_Name,TXAR,TXAY,TXBP,TXCC,TXCF,TXCT,TXFR,TXGA,TXGF,TXHO,TXKW,TXLA,TXMM,TXOC,TXOR,TXPA,TXRO,TXSB,TXSR
235,Evergreen Forest to Deciduous Forest,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
236,Evergreen Forest to Evergreen Forest,6771,6112,161,161,153,6,9605,50,1385,5315,0,37,1904,19051,10035,451,1478,23633,39
237,Evergreen Forest to Mixed Forest,0,1,0,0,0,0,0,0,0,1,0,0,0,27,9,0,0,0,0
238,Evergreen Forest to Scrub/Shrub,102,40,0,1,3,1,18,0,0,9,0,0,6,698,224,14,18,7,0
239,Evergreen Forest to Palustrine Forested Wetland,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
240,Evergreen Forest to Palustrine Scrub/Shrub Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,Evergreen Forest to Palustrine Emergent Wetland,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
242,Evergreen Forest to Estuarine Forested Wetland,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,Evergreen Forest to Estuarine Scrub/Shrub Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,Evergreen Forest to Estuarine Emergent Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,Evergreen Forest to Unconsolidated Shore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,Evergreen Forest to Bare Land,0,2,0,0,0,0,12,0,0,0,0,0,0,6,3,0,0,0,0
247,Evergreen Forest to Water,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,Evergreen Forest to Palustrine Aquatic Bed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,Evergreen Forest to Estuarine Aquatic Bed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Evergreen Forest to Tundra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,Evergreen Forest to Snow/Ice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,Mixed Forest to Unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,Mixed Forest to High Intensity Developed,0,19,0,0,0,0,2,0,0,31,0,0,0,1,0,0,0,0,0
254,Mixed Forest to Medium Intensity Developed,0,57,0,0,0,0,3,0,0,55,0,0,0,7,0,2,3,0,0
255,Mixed Forest to Low Intensity Developed,0,115,0,0,0,0,15,0,0,85,0,0,0,36,2,0,1,0,0
256,Mixed Forest to Developed Open Space,0,148,0,0,1,0,27,0,0,121,0,0,0,57,0,1,0,0,0
257,Mixed Forest to Cultivated,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,Mixed Forest to Pasture/Hay,1,3,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0
259,Mixed Forest to Grassland,2,31,3,4,0,0,14,0,13,21,0,13,6,373,800,2,0,4,2
260,Mixed Forest to Deciduous Forest,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
261,Mixed Forest to Evergreen Forest,0,5,0,0,0,0,9,0,1,5,0,0,2,317,6,0,0,0,0
262,Mixed Forest to Mixed Forest,1054,3474,84,48,59,1,5779,94,1547,7820,0,184,1168,34161,22006,278,348,10213,72
263,Mixed Forest to Scrub/Shrub,10,7,0,3,0,0,5,0,3,8,0,1,6,498,245,4,14,0,1
264,Mixed Forest to Palustrine Forested Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,Mixed Forest to Palustrine Scrub/Shrub Wetland,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
266,Mixed Forest to Palustrine Emergent Wetland,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,Mixed Forest to Estuarine Forested Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,Mixed Forest to Estuarine Scrub/Shrub Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,Mixed Forest to Estuarine Emergent Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,Mixed Forest to Unconsolidated Shore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,Mixed Forest to Bare Land,0,3,0,0,0,0,3,0,0,3,0,0,0,2,12,0,0,0,0
272,Mixed Forest to Water,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
273,Mixed Forest to Palustrine Aquatic Bed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,Mixed Forest to Estuarine Aquatic Bed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,Mixed Forest to Tundra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,Mixed Forest to Snow/Ice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,Scrub/Shrub to Unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,Scrub/Shrub to High Intensity Developed,0,240,0,0,103,0,1,0,3,36,0,0,0,0,0,25,4,0,0
279,Scrub/Shrub to Medium Intensity Developed,0,856,0,38,197,17,52,0,4,115,0,0,2,10,2,160,43,0,0
280,Scrub/Shrub to Low Intensity Developed,0,752,0,21,106,12,101,3,3,184,0,0,1,29,5,74,14,0,0
281,Scrub/Shrub to Developed Open Space,0,743,0,24,53,11,160,0,0,184,0,0,0,43,0,54,13,0,0
282,Scrub/Shrub to Cultivated,0,2,0,2,1,0,1,0,11,1,0,0,0,1,0,0,0,0,0
283,Scrub/Shrub to Pasture/Hay,6,55,0,259,20,37,8,0,188,176,1,154,230,0,12,1,23,4,0
284,Scrub/Shrub to Grassland,85,268,2,1647,317,110,143,10,197,50,868,293,549,459,345,210,206,132,12
285,Scrub/Shrub to Deciduous Forest,0,16,0,12,7,0,0,0,3,9,1,0,1,0,0,7,12,1,0
286,Scrub/Shrub to Evergreen Forest,1,80,0,6,9,3,9,0,58,20,0,3,5,976,17,0,2,4,1
287,Scrub/Shrub to Mixed Forest,0,3,0,0,1,0,4,1,5,3,0,0,0,29,4,0,0,0,0
288,Scrub/Shrub to Scrub/Shrub,18808,12349,180,22741,38332,17923,11601,441,35877,9338,21285,48898,15127,12649,2809,11405,18996,13749,267
289,Scrub/Shrub to Palustrine Forested Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,Scrub/Shrub to Palustrine Scrub/Shrub Wetland,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
291,Scrub/Shrub to Palustrine Emergent Wetland,453,2,0,3,0,0,0,1,0,159,0,0,0,0,0,11,0,0,0
292,Scrub/Shrub to Estuarine Forested Wetland,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
293,Scrub/Shrub to Estuarine Scrub/Shrub Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,Scrub/Shrub to Estuarine Emergent Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,Scrub/Shrub to Unconsolidated Shore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
296,Scrub/Shrub to Bare Land,0,83,0,205,26,19,3,0,10,43,21,10,1,0,1,79,26,0,0
297,Scrub/Shrub to Water,0,10,0,4,26,2,1,0,2,7,0,1,0,0,0,23,7,0,0
298,Scrub/Shrub to Palustrine Aquatic Bed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,Scrub/Shrub to Estuarine Aquatic Bed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,Scrub/Shrub to Tundra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,Scrub/Shrub to Snow/Ice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,Palustrine Forested Wetland to Unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,Palustrine Forested Wetland to High Intensity Developed,0,206,0,0,0,0,20,0,0,760,0,0,0,12,0,0,6,0,0
304,Palustrine Forested Wetland to Medium Intensity Developed,0,675,0,1,1,0,136,0,0,308,0,0,0,143,8,3,11,0,0
305,Palustrine Forested Wetland to Low Intensity Developed,0,679,0,0,1,0,221,0,0,399,0,0,0,175,47,3,0,0,0
306,Palustrine Forested Wetland to Developed Open Space,0,747,0,0,0,0,377,0,0,509,0,0,0,149,2,0,0,0,0
307,Palustrine Forested Wetland to Cultivated,0,15,0,5,0,0,0,0,121,102,0,0,10,340,36,0,0,1,0
308,Palustrine Forested Wetland to Pasture/Hay,0,18,0,0,0,0,0,0,0,305,0,0,0,73,0,0,1,0,0
309,Palustrine Forested Wetland to Grassland,0,111,0,16,0,0,34,0,1,10,0,0,0,1013,150,0,0,0,1
310,Palustrine Forested Wetland to Deciduous Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,Palustrine Forested Wetland to Evergreen Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0
312,Palustrine Forested Wetland to Mixed Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,Palustrine Forested Wetland to Scrub/Shrub,0,169,0,1,1,0,49,0,128,20,0,0,28,1958,5,0,0,3,23
314,Palustrine Forested Wetland to Palustrine Forested Wetland,6500,25642,1064,2002,492,83,44382,259,30212,49257,5,944,8259,111706,195739,743,1030,43171,676
315,Palustrine Forested Wetland to Palustrine Scrub/Shrub Wetland,34,17,0,72,6,0,20,0,49,47,0,43,40,219,966,17,12,1,1
316,Palustrine Forested Wetland to Palustrine Emergent Wetland,357,482,685,126,5,0,495,0,653,1051,0,8,401,1985,1574,8,12,89,73
317,Palustrine Forested Wetland to Estuarine Forested Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,Palustrine Forested Wetland to Estuarine Scrub/Shrub Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,Palustrine Forested Wetland to Estuarine Emergent Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,Palustrine Forested Wetland to Unconsolidated Shore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,Palustrine Forested Wetland to Bare Land,0,152,0,1,1,0,10,0,0,40,0,0,0,279,189,0,1,0,8
322,Palustrine Forested Wetland to Water,0,23,0,10,8,0,1,0,0,85,0,0,0,2,136,5,6,0,0
323,Palustrine Forested Wetland to Palustrine Aquatic Bed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0
324,Palustrine Forested Wetland to Estuarine Aquatic Bed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,Palustrine Forested Wetland to Tundra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,Palustrine Forested Wetland to Snow/Ice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,Palustrine Scrub/Shrub Wetland to Unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,Palustrine Scrub/Shrub Wetland to High Intensity Developed,0,175,0,0,6,0,8,0,0,32,0,0,0,0,0,1,0,0,0
329,Palustrine Scrub/Shrub Wetland to Medium Intensity Developed,0,232,0,0,21,6,7,61,0,92,0,0,3,2,0,9,13,0,0
330,Palustrine Scrub/Shrub Wetland to Low Intensity Developed,0,466,0,1,17,15,15,93,0,64,0,0,1,4,1,10,7,0,0
331,Palustrine Scrub/Shrub Wetland to Developed Open Space,0,367,0,0,16,23,64,57,0,22,0,0,0,12,0,15,15,0,0
332,Palustrine Scrub/Shrub Wetland to Cultivated,7,9,2,44,0,0,0,3,18,0,4,7,9,11,3,7,0,3,0
333,Palustrine Scrub/Shrub Wetland to Pasture/Hay,2,17,0,185,8,8,0,0,15,625,0,47,6,19,0,0,24,2,0
334,Palustrine Scrub/Shrub Wetland to Grassland,0,77,0,0,0,8,42,1,10,0,0,5,18,36,9,1,0,60,1
335,Palustrine Scrub/Shrub Wetland to Deciduous Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,Palustrine Scrub/Shrub Wetland to Evergreen Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
337,Palustrine Scrub/Shrub Wetland to Mixed Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,Palustrine Scrub/Shrub Wetland to Scrub/Shrub,6,80,0,22,71,0,86,15,157,6,15,11,30,98,1,2,1,32,10
339,Palustrine Scrub/Shrub Wetland to Palustrine Forested Wetland,17,38,8,13,19,0,6,8,78,54,0,9,1,512,182,1,5,15,0
340,Palustrine Scrub/Shrub Wetland to Palustrine Scrub/Shrub Wetland,59062,7680,1931,7266,6226,15251,60165,3939,25237,9221,17668,30540,11705,10067,10367,1971,6634,40009,1581
341,Palustrine Scrub/Shrub Wetland to Palustrine Emergent Wetland,2469,289,335,766,253,319,2145,309,671,161,558,436,727,301,939,160,168,1392,100
342,Palustrine Scrub/Shrub Wetland to Estuarine Forested Wetland,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0
343,Palustrine Scrub/Shrub Wetland to Estuarine Scrub/Shrub Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,Palustrine Scrub/Shrub Wetland to Estuarine Emergent Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
345,Palustrine Scrub/Shrub Wetland to Unconsolidated Shore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,Palustrine Scrub/Shrub Wetland to Bare Land,0,82,9,11,0,26,112,1,0,19,17,3,0,9,7,4,6,0,1
347,Palustrine Scrub/Shrub Wetland to Water,0,18,0,4,21,0,2,0,0,2,0,6,0,0,20,0,7,38,0
348,Palustrine Scrub/Shrub Wetland to Palustrine Aquatic Bed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
349,Palustrine Scrub/Shrub Wetland to Estuarine Aquatic Bed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,Palustrine Scrub/Shrub Wetland to Tundra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,Palustrine Scrub/Shrub Wetland to Snow/Ice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,Palustrine Emergent Wetland to Unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,Palustrine Emergent Wetland to High Intensity Developed,0,158,0,0,2,0,356,26,0,373,0,0,0,0,0,53,0,0,0
354,Palustrine Emergent Wetland to Medium Intensity Developed,0,220,4,0,16,9,259,127,0,119,0,0,0,8,0,61,12,0,9
355,Palustrine Emergent Wetland to Low Intensity Developed,0,234,0,0,6,23,355,36,1,122,0,0,0,12,0,27,3,0,13
356,Palustrine Emergent Wetland to Developed Open Space,0,205,0,0,1,18,415,46,0,190,0,0,0,12,0,36,2,0,3
357,Palustrine Emergent Wetland to Cultivated,11,0,116,10,11,78,11,321,84,4,1,55,46,16,2,10,3,26,0
358,Palustrine Emergent Wetland to Pasture/Hay,0,5,0,8,0,0,0,1,2,1161,0,1,7,5,0,0,0,0,0
359,Palustrine Emergent Wetland to Grassland,3,9,0,237,13,68,520,69,34,44,29,96,149,70,41,1,13,300,12
360,Palustrine Emergent Wetland to Deciduous Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,Palustrine Emergent Wetland to Evergreen Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,20
362,Palustrine Emergent Wetland to Mixed Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,Palustrine Emergent Wetland to Scrub/Shrub,82,39,0,95,78,1214,561,343,234,17,63,347,316,510,41,7,161,594,45
364,Palustrine Emergent Wetland to Palustrine Forested Wetland,74,14,181,23,5,3,11,59,8,0,0,3,12,445,847,0,4,2,48
365,Palustrine Emergent Wetland to Palustrine Scrub/Shrub Wetland,183,88,20,51,116,104,100,88,386,105,17,183,818,60,614,68,102,44,0
366,Palustrine Emergent Wetland to Palustrine Emergent Wetland,83491,6084,80377,34569,17540,64352,80582,14377,25071,9726,28291,84638,46030,45653,52300,13370,31369,52093,40824
367,Palustrine Emergent Wetland to Estuarine Forested Wetland,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0
368,Palustrine Emergent Wetland to Estuarine Scrub/Shrub Wetland,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
369,Palustrine Emergent Wetland to Estuarine Emergent Wetland,158,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
370,Palustrine Emergent Wetland to Unconsolidated Shore,25,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0
371,Palustrine Emergent Wetland to Bare Land,0,8,161,5,33,2,573,23,0,89,0,1,0,122,17,15,2,0,53
372,Palustrine Emergent Wetland to Water,2,34,232,13,19,48,79,0,0,36,0,2131,1,30,861,41,71,767,41
373,Palustrine Emergent Wetland to Palustrine Aquatic Bed,0,0,4,0,0,0,0,0,0,0,0,0,0,21,156,0,0,0,0
374,Palustrine Emergent Wetland to Estuarine Aquatic Bed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,Palustrine Emergent Wetland to Tundra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,Palustrine Emergent Wetland to Snow/Ice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,Estuarine Forested Wetland to Unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,Estuarine Forested Wetland to High Intensity Developed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,Estuarine Forested Wetland to Medium Intensity Developed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,Estuarine Forested Wetland to Low Intensity Developed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,Estuarine Forested Wetland to Developed Open Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,Estuarine Forested Wetland to Cultivated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,Estuarine Forested Wetland to Pasture/Hay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,Estuarine Forested Wetland to Grassland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,Estuarine Forested Wetland to Deciduous Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,Estuarine Forested Wetland to Evergreen Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,Estuarine Forested Wetland to Mixed Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,Estuarine Forested Wetland to Scrub/Shrub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,Estuarine Forested Wetland to Palustrine Forested Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,Estuarine Forested Wetland to Palustrine Scrub/Shrub Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,Estuarine Forested Wetland to Palustrine Emergent Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,Estuarine Forested Wetland to Estuarine Forested Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,Estuarine Forested Wetland to Estuarine Scrub/Shrub Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,Estuarine Forested Wetland to Estuarine Emergent Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,Estuarine Forested Wetland to Unconsolidated Shore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,Estuarine Forested Wetland to Bare Land,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,Estuarine Forested Wetland to Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,Estuarine Forested Wetland to Palustrine Aquatic Bed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,Estuarine Forested Wetland to Estuarine Aquatic Bed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,Estuarine Forested Wetland to Tundra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,Estuarine Forested Wetland to Snow/Ice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,Estuarine Scrub/Shrub Wetland to Unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,Estuarine Scrub/Shrub Wetland to High Intensity Developed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,Estuarine Scrub/Shrub Wetland to Medium Intensity Developed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,Estuarine Scrub/Shrub Wetland to Low Intensity Developed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,Estuarine Scrub/Shrub Wetland to Developed Open Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,Estuarine Scrub/Shrub Wetland to Cultivated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,Estuarine Scrub/Shrub Wetland to Pasture/Hay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,Estuarine Scrub/Shrub Wetland to Grassland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,Estuarine Scrub/Shrub Wetland to Deciduous Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,Estuarine Scrub/Shrub Wetland to Evergreen Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,Estuarine Scrub/Shrub Wetland to Mixed Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,Estuarine Scrub/Shrub Wetland to Scrub/Shrub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,Estuarine Scrub/Shrub Wetland to Palustrine Forested Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,Estuarine Scrub/Shrub Wetland to Palustrine Scrub/Shrub Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,Estuarine Scrub/Shrub Wetland to Palustrine Emergent Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,Estuarine Scrub/Shrub Wetland to Estuarine Forested Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,Estuarine Scrub/Shrub Wetland to Estuarine Scrub/Shrub Wetland,1,32,137,20,72,176,1,20,1145,252,316,8,0,1184,0,47,6,1,22
419,Estuarine Scrub/Shrub Wetland to Estuarine Emergent Wetland,0,1,10,3,0,33,0,5,22,7,10,1,0,13,0,0,0,0,16
420,Estuarine Scrub/Shrub Wetland to Unconsolidated Shore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
421,Estuarine Scrub/Shrub Wetland to Bare Land,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,Estuarine Scrub/Shrub Wetland to Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,Estuarine Scrub/Shrub Wetland to Palustrine Aquatic Bed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,Estuarine Scrub/Shrub Wetland to Estuarine Aquatic Bed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,Estuarine Scrub/Shrub Wetland to Tundra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,Estuarine Scrub/Shrub Wetland to Snow/Ice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,Estuarine Emergent Wetland to Unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,Estuarine Emergent Wetland to High Intensity Developed,0,9,0,0,1,0,135,35,0,0,0,0,0,0,0,0,0,0,0
429,Estuarine Emergent Wetland to Medium Intensity Developed,0,30,0,0,0,0,8,73,0,1,0,0,0,1,0,1,0,0,2
430,Estuarine Emergent Wetland to Low Intensity Developed,0,54,0,0,6,0,8,35,0,0,0,0,0,1,0,0,0,0,2
431,Estuarine Emergent Wetland to Developed Open Space,0,45,0,0,0,0,18,30,0,1,0,0,0,0,0,0,0,0,5
432,Estuarine Emergent Wetland to Cultivated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
433,Estuarine Emergent Wetland to Pasture/Hay,0,0,0,0,0,0,0,0,0,5,0,0,2,1,0,0,2,0,4
434,Estuarine Emergent Wetland to Grassland,37,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,47
435,Estuarine Emergent Wetland to Deciduous Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,Estuarine Emergent Wetland to Evergreen Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,Estuarine Emergent Wetland to Mixed Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,Estuarine Emergent Wetland to Scrub/Shrub,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0
439,Estuarine Emergent Wetland to Palustrine Forested Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,Estuarine Emergent Wetland to Palustrine Scrub/Shrub Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,Estuarine Emergent Wetland to Palustrine Emergent Wetland,62,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
442,Estuarine Emergent Wetland to Estuarine Forested Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,Estuarine Emergent Wetland to Estuarine Scrub/Shrub Wetland,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,Estuarine Emergent Wetland to Estuarine Emergent Wetland,77771,5163,150455,37614,8208,31712,86022,35145,84299,9985,5650,3794,86574,21002,22272,32188,29470,146581,220176
445,Estuarine Emergent Wetland to Unconsolidated Shore,0,0,2,0,0,0,123,41,0,0,0,0,0,0,0,18,0,0,0
446,Estuarine Emergent Wetland to Bare Land,0,0,183,0,0,0,6,202,0,0,0,0,0,0,0,13,0,0,267
447,Estuarine Emergent Wetland to Water,0,3,37,2,150,2,0,2,0,3,0,0,0,1,0,0,0,0,101
448,Estuarine Emergent Wetland to Palustrine Aquatic Bed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,Estuarine Emergent Wetland to Estuarine Aquatic Bed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,Estuarine Emergent Wetland to Tundra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
