OBJECTID,Class_Name,LACR,LAGI,LAJB,LANO,LANS,LASA,LAVE,MSSH,TXOC,TXSR
337,Palustrine Scrub/Shrub Wetland to Mixed Forest,0,0,0,0,0,0,0,0,0,0
338,Palustrine Scrub/Shrub Wetland to Scrub/Shrub,0,0,10,0,41,0,0,5,0,7
339,Palustrine Scrub/Shrub Wetland to Palustrine Forested Wetland,3,5,2,202,345,1,63,52,0,0
340,Palustrine Scrub/Shrub Wetland to Palustrine Scrub/Shrub Wetland,277,292,341,15822,12012,409,3654,5388,0,164
341,Palustrine Scrub/Shrub Wetland to Palustrine Emergent Wetland,6,27,5,1992,74,90,110,15,0,27
342,Palustrine Scrub/Shrub Wetland to Estuarine Forested Wetland,0,0,0,0,0,0,0,0,0,0
343,Palustrine Scrub/Shrub Wetland to Estuarine Scrub/Shrub Wetland,0,0,0,0,0,0,0,0,0,0
344,Palustrine Scrub/Shrub Wetland to Estuarine Emergent Wetland,0,0,0,17,3,0,32,0,0,0
345,Palustrine Scrub/Shrub Wetland to Unconsolidated Shore,0,0,0,0,0,0,0,0,0,0
346,Palustrine Scrub/Shrub Wetland to Bare Land,0,8,0,0,45,5,7,2,0,1
347,Palustrine Scrub/Shrub Wetland to Water,0,2,0,167,0,1,18,0,0,0
348,Palustrine Scrub/Shrub Wetland to Palustrine Aquatic Bed,0,0,0,0,0,0,0,0,0,0
349,Palustrine Scrub/Shrub Wetland to Estuarine Aquatic Bed,0,0,0,0,0,0,0,0,0,0
350,Palustrine Scrub/Shrub Wetland to Tundra,0,0,0,0,0,0,0,0,0,0
351,Palustrine Scrub/Shrub Wetland to Snow/Ice,0,0,0,0,0,0,0,0,0,0
352,Palustrine Emergent Wetland to Unclassified,0,0,0,0,0,0,0,0,0,0
353,Palustrine Emergent Wetland to High Intensity Developed,0,0,0,5,7,8,0,0,0,0
354,Palustrine Emergent Wetland to Medium Intensity Developed,0,0,0,15,42,6,0,7,0,9
355,Palustrine Emergent Wetland to Low Intensity Developed,0,0,0,14,29,0,0,5,0,13
356,Palustrine Emergent Wetland to Developed Open Space,0,0,0,22,29,0,0,3,0,3
357,Palustrine Emergent Wetland to Cultivated,0,0,0,10,0,0,2,0,0,0
358,Palustrine Emergent Wetland to Pasture/Hay,0,0,0,0,0,0,0,0,0,0
359,Palustrine Emergent Wetland to Grassland,1,0,0,0,13,10,0,18,0,0
360,Palustrine Emergent Wetland to Deciduous Forest,0,0,0,0,0,0,0,0,0,0
361,Palustrine Emergent Wetland to Evergreen Forest,267,0,5,0,7,0,0,1,0,0
362,Palustrine Emergent Wetland to Mixed Forest,0,0,0,0,0,0,0,0,0,0
363,Palustrine Emergent Wetland to Scrub/Shrub,778,0,28,0,10,9,1,9,0,2
364,Palustrine Emergent Wetland to Palustrine Forested Wetland,436,0,64,691,373,5,133,40,0,10
365,Palustrine Emergent Wetland to Palustrine Scrub/Shrub Wetland,607,0,46,96,856,0,72,47,0,0
366,Palustrine Emergent Wetland to Palustrine Emergent Wetland,73292,0,9773,28379,5016,2085,5414,1476,0,2440
367,Palustrine Emergent Wetland to Estuarine Forested Wetland,0,0,0,0,0,0,0,0,0,0
368,Palustrine Emergent Wetland to Estuarine Scrub/Shrub Wetland,0,0,0,0,0,0,0,0,0,0
369,Palustrine Emergent Wetland to Estuarine Emergent Wetland,0,0,0,3,0,0,40,0,0,0
370,Palustrine Emergent Wetland to Unconsolidated Shore,80,0,0,0,0,0,0,0,0,0
371,Palustrine Emergent Wetland to Bare Land,90,3,16,0,73,4,1,14,0,14
372,Palustrine Emergent Wetland to Water,36,3,0,2424,23,17,94,0,0,0
373,Palustrine Emergent Wetland to Palustrine Aquatic Bed,15,0,1,0,0,0,0,0,0,0
374,Palustrine Emergent Wetland to Estuarine Aquatic Bed,0,0,0,0,0,0,0,0,0,0
375,Palustrine Emergent Wetland to Tundra,0,0,0,0,0,0,0,0,0,0
376,Palustrine Emergent Wetland to Snow/Ice,0,0,0,0,0,0,0,0,0,0
377,Estuarine Forested Wetland to Unclassified,0,0,0,0,0,0,0,0,0,0
378,Estuarine Forested Wetland to High Intensity Developed,0,0,0,0,0,0,0,0,0,0
379,Estuarine Forested Wetland to Medium Intensity Developed,0,0,0,0,0,0,0,0,0,0
380,Estuarine Forested Wetland to Low Intensity Developed,0,0,0,0,0,0,0,0,0,0
381,Estuarine Forested Wetland to Developed Open Space,0,0,0,0,0,0,0,0,0,0
382,Estuarine Forested Wetland to Cultivated,0,0,0,0,0,0,0,0,0,0
383,Estuarine Forested Wetland to Pasture/Hay,0,0,0,0,0,0,0,0,0,0
384,Estuarine Forested Wetland to Grassland,0,0,0,0,0,0,0,0,0,0
385,Estuarine Forested Wetland to Deciduous Forest,0,0,0,0,0,0,0,0,0,0
386,Estuarine Forested Wetland to Evergreen Forest,0,0,0,0,0,0,0,0,0,0
387,Estuarine Forested Wetland to Mixed Forest,0,0,0,0,0,0,0,0,0,0
388,Estuarine Forested Wetland to Scrub/Shrub,0,0,0,0,0,0,0,0,0,0
389,Estuarine Forested Wetland to Palustrine Forested Wetland,0,0,0,0,0,0,0,0,0,0
390,Estuarine Forested Wetland to Palustrine Scrub/Shrub Wetland,0,0,0,0,0,0,0,0,0,0
391,Estuarine Forested Wetland to Palustrine Emergent Wetland,0,0,0,0,0,0,0,0,0,0
392,Estuarine Forested Wetland to Estuarine Forested Wetland,0,0,0,0,0,0,0,0,0,0
393,Estuarine Forested Wetland to Estuarine Scrub/Shrub Wetland,0,0,0,0,0,0,0,0,0,0
394,Estuarine Forested Wetland to Estuarine Emergent Wetland,0,0,0,0,0,0,0,0,0,0
395,Estuarine Forested Wetland to Unconsolidated Shore,0,0,0,0,0,0,0,0,0,0
396,Estuarine Forested Wetland to Bare Land,0,0,0,0,0,0,0,0,0,0
397,Estuarine Forested Wetland to Water,0,0,0,0,0,0,0,0,0,0
398,Estuarine Forested Wetland to Palustrine Aquatic Bed,0,0,0,0,0,0,0,0,0,0
399,Estuarine Forested Wetland to Estuarine Aquatic Bed,0,0,0,0,0,0,0,0,0,0
400,Estuarine Forested Wetland to Tundra,0,0,0,0,0,0,0,0,0,0
401,Estuarine Forested Wetland to Snow/Ice,0,0,0,0,0,0,0,0,0,0
402,Estuarine Scrub/Shrub Wetland to Unclassified,0,0,0,0,0,0,0,0,0,0
403,Estuarine Scrub/Shrub Wetland to High Intensity Developed,0,0,0,1,0,0,0,0,0,0
404,Estuarine Scrub/Shrub Wetland to Medium Intensity Developed,0,0,0,4,2,0,0,0,0,0
405,Estuarine Scrub/Shrub Wetland to Low Intensity Developed,0,0,0,0,0,0,0,0,0,0
406,Estuarine Scrub/Shrub Wetland to Developed Open Space,0,0,0,0,2,0,0,0,0,0
407,Estuarine Scrub/Shrub Wetland to Cultivated,0,0,0,0,0,0,0,0,0,0
408,Estuarine Scrub/Shrub Wetland to Pasture/Hay,0,0,0,0,0,0,0,0,0,0
409,Estuarine Scrub/Shrub Wetland to Grassland,0,0,0,0,0,0,0,0,0,0
410,Estuarine Scrub/Shrub Wetland to Deciduous Forest,0,0,0,0,0,0,0,0,0,0
411,Estuarine Scrub/Shrub Wetland to Evergreen Forest,0,0,0,0,0,0,0,0,0,0
412,Estuarine Scrub/Shrub Wetland to Mixed Forest,0,0,0,0,0,0,0,0,0,0
413,Estuarine Scrub/Shrub Wetland to Scrub/Shrub,0,0,0,0,0,0,0,0,0,0
414,Estuarine Scrub/Shrub Wetland to Palustrine Forested Wetland,0,0,0,0,0,0,0,0,0,0
415,Estuarine Scrub/Shrub Wetland to Palustrine Scrub/Shrub Wetland,0,0,0,0,0,0,0,0,0,0
416,Estuarine Scrub/Shrub Wetland to Palustrine Emergent Wetland,0,0,0,0,0,0,0,0,0,0
417,Estuarine Scrub/Shrub Wetland to Estuarine Forested Wetland,0,0,0,0,0,0,0,0,0,0
418,Estuarine Scrub/Shrub Wetland to Estuarine Scrub/Shrub Wetland,35,11,57,207,978,120,57,364,32,1
419,Estuarine Scrub/Shrub Wetland to Estuarine Emergent Wetland,0,0,0,27,90,2,5,76,1,1
420,Estuarine Scrub/Shrub Wetland to Unconsolidated Shore,0,0,0,0,0,0,0,0,0,0
421,Estuarine Scrub/Shrub Wetland to Bare Land,0,0,0,0,0,0,0,0,0,0
422,Estuarine Scrub/Shrub Wetland to Water,0,0,0,2,0,0,0,0,0,0
423,Estuarine Scrub/Shrub Wetland to Palustrine Aquatic Bed,0,0,0,0,0,0,0,0,0,0
424,Estuarine Scrub/Shrub Wetland to Estuarine Aquatic Bed,0,0,0,0,0,0,0,0,0,0
425,Estuarine Scrub/Shrub Wetland to Tundra,0,0,0,0,0,0,0,0,0,0
426,Estuarine Scrub/Shrub Wetland to Snow/Ice,0,0,0,0,0,0,0,0,0,0
427,Estuarine Emergent Wetland to Unclassified,0,0,0,0,0,0,0,0,0,0
428,Estuarine Emergent Wetland to High Intensity Developed,0,0,0,4,1,0,0,1,0,0
429,Estuarine Emergent Wetland to Medium Intensity Developed,0,0,0,12,14,4,0,2,0,2
430,Estuarine Emergent Wetland to Low Intensity Developed,1,0,0,6,20,3,0,6,0,2
431,Estuarine Emergent Wetland to Developed Open Space,0,4,0,23,13,1,0,7,0,5
432,Estuarine Emergent Wetland to Cultivated,0,0,0,2,0,0,0,0,0,2
433,Estuarine Emergent Wetland to Pasture/Hay,1,0,0,0,0,4,0,0,0,4
434,Estuarine Emergent Wetland to Grassland,4,0,1,0,0,50,0,0,0,42
435,Estuarine Emergent Wetland to Deciduous Forest,0,0,0,0,0,0,0,0,0,0
436,Estuarine Emergent Wetland to Evergreen Forest,0,0,0,0,0,0,0,0,0,0
437,Estuarine Emergent Wetland to Mixed Forest,0,0,0,0,0,0,0,0,0,0
438,Estuarine Emergent Wetland to Scrub/Shrub,0,0,0,0,0,0,2,0,0,0
439,Estuarine Emergent Wetland to Palustrine Forested Wetland,0,0,0,0,0,0,2,0,0,0
440,Estuarine Emergent Wetland to Palustrine Scrub/Shrub Wetland,0,0,0,162,0,0,0,0,0,0
441,Estuarine Emergent Wetland to Palustrine Emergent Wetland,0,12,0,6,0,3,0,0,0,2
442,Estuarine Emergent Wetland to Estuarine Forested Wetland,0,0,0,0,0,0,0,0,0,0
443,Estuarine Emergent Wetland to Estuarine Scrub/Shrub Wetland,1,0,0,11,2,0,0,74,0,0
444,Estuarine Emergent Wetland to Estuarine Emergent Wetland,268193,74381,323496,96843,68685,251863,96611,29950,344,70014
445,Estuarine Emergent Wetland to Unconsolidated Shore,233,0,0,0,0,0,0,0,0,0
446,Estuarine Emergent Wetland to Bare Land,158,1187,126,0,0,252,82,0,0,90
447,Estuarine Emergent Wetland to Water,23,256,1,3663,46,371,2512,0,0,87
448,Estuarine Emergent Wetland to Palustrine Aquatic Bed,3,0,17,0,0,0,0,0,0,0
449,Estuarine Emergent Wetland to Estuarine Aquatic Bed,0,0,0,0,0,0,0,0,0,0
450,Estuarine Emergent Wetland to Tundra,0,0,0,0,0,0,0,0,0,0
451,Estuarine Emergent Wetland to Snow/Ice,0,0,0,0,0,0,0,0,0,0
452,Unconsolidated Shore to Unclassified,0,0,0,0,0,0,0,0,0,0
453,Unconsolidated Shore to High Intensity Developed,0,0,0,0,1,0,0,0,0,0
454,Unconsolidated Shore to Medium Intensity Developed,0,0,0,0,1,0,0,0,0,0
455,Unconsolidated Shore to Low Intensity Developed,0,0,0,0,0,0,0,0,0,0
456,Unconsolidated Shore to Developed Open Space,0,0,0,1,0,0,0,0,0,0
457,Unconsolidated Shore to Cultivated,0,0,0,0,0,0,0,0,0,0
458,Unconsolidated Shore to Pasture/Hay,0,0,0,0,0,0,0,0,0,0
459,Unconsolidated Shore to Grassland,0,0,0,0,0,0,0,0,0,0
460,Unconsolidated Shore to Deciduous Forest,0,0,0,0,0,0,0,0,0,0
461,Unconsolidated Shore to Evergreen Forest,0,0,0,0,0,0,0,0,0,0
462,Unconsolidated Shore to Mixed Forest,0,0,0,0,0,0,0,0,0,0
463,Unconsolidated Shore to Scrub/Shrub,0,0,0,0,0,0,0,0,0,0
464,Unconsolidated Shore to Palustrine Forested Wetland,0,0,0,0,0,0,0,0,0,0
465,Unconsolidated Shore to Palustrine Scrub/Shrub Wetland,0,0,0,0,0,0,0,0,0,0
466,Unconsolidated Shore to Palustrine Emergent Wetland,0,0,0,0,0,0,0,0,0,0
467,Unconsolidated Shore to Estuarine Forested Wetland,0,0,0,0,0,0,0,0,0,0
468,Unconsolidated Shore to Estuarine Scrub/Shrub Wetland,0,0,0,0,0,0,0,0,0,0
469,Unconsolidated Shore to Estuarine Emergent Wetland,0,0,0,0,0,0,0,0,0,0
470,Unconsolidated Shore to Unconsolidated Shore,3398,1335,1855,1231,298,2984,11705,73,0,548
471,Unconsolidated Shore to Bare Land,0,0,0,0,1,0,0,0,0,0
472,Unconsolidated Shore to Water,0,0,0,0,0,0,2452,0,0,0
473,Unconsolidated Shore to Palustrine Aquatic Bed,0,0,0,0,0,0,0,0,0,0
474,Unconsolidated Shore to Estuarine Aquatic Bed,0,0,0,0,0,0,0,0,0,0
475,Unconsolidated Shore to Tundra,0,0,0,0,0,0,0,0,0,0
476,Unconsolidated Shore to Snow/Ice,0,0,0,0,0,0,0,0,0,0
477,Bare Land to Unclassified,0,0,0,0,0,0,0,0,0,0
478,Bare Land to High Intensity Developed,0,0,0,0,1,0,0,7,0,0
479,Bare Land to Medium Intensity Developed,0,0,0,0,15,0,0,17,0,0
480,Bare Land to Low Intensity Developed,0,0,0,0,11,0,0,9,0,0
481,Bare Land to Developed Open Space,0,0,0,1,7,0,2,0,0,0
482,Bare Land to Cultivated,0,0,0,0,0,0,0,1,0,0
483,Bare Land to Pasture/Hay,0,0,0,0,1,0,0,5,0,2
484,Bare Land to Grassland,0,0,0,0,54,0,0,21,0,0
485,Bare Land to Deciduous Forest,0,0,0,0,0,0,0,0,0,0
486,Bare Land to Evergreen Forest,0,0,0,0,3,0,0,0,0,0
487,Bare Land to Mixed Forest,0,0,0,0,0,0,0,0,0,0
488,Bare Land to Scrub/Shrub,2,1,1,27,80,5,3,18,0,148
489,Bare Land to Palustrine Forested Wetland,0,0,0,0,0,0,0,1,0,0
490,Bare Land to Palustrine Scrub/Shrub Wetland,0,0,0,0,0,0,0,4,0,0
491,Bare Land to Palustrine Emergent Wetland,3,22,10,21,16,20,88,0,0,155
492,Bare Land to Estuarine Forested Wetland,0,0,0,0,0,0,0,0,0,0
493,Bare Land to Estuarine Scrub/Shrub Wetland,0,0,0,0,0,0,0,0,0,0
494,Bare Land to Estuarine Emergent Wetland,8,0,35,13,1,27,37,0,0,199
495,Bare Land to Unconsolidated Shore,1,0,0,0,0,0,0,0,0,0
496,Bare Land to Bare Land,135,996,758,196,834,393,1047,206,0,4483
497,Bare Land to Water,0,600,4,25,6,1,111,0,0,0
498,Bare Land to Palustrine Aquatic Bed,0,0,0,0,0,0,0,0,0,0
499,Bare Land to Estuarine Aquatic Bed,0,0,0,0,0,0,0,0,0,0
500,Bare Land to Tundra,0,0,0,0,0,0,0,0,0,0
501,Bare Land to Snow/Ice,0,0,0,0,0,0,0,0,0,0
502,Water to Unclassified,0,0,0,0,0,0,0,0,0,0
503,Water to High Intensity Developed,0,0,0,6,25,0,0,0,0,0
504,Water to Medium Intensity Developed,0,0,0,4,73,0,0,3,0,0
505,Water to Low Intensity Developed,0,0,0,13,53,0,0,4,0,0
506,Water to Developed Open Space,0,0,0,6,52,0,0,9,0,0
507,Water to Cultivated,0,0,0,0,0,0,0,0,0,0
508,Water to Pasture/Hay,0,0,0,0,0,0,0,0,0,0
509,Water to Grassland,0,0,0,0,0,0,0,0,0,0
510,Water to Deciduous Forest,0,0,0,0,0,0,0,0,0,0
511,Water to Evergreen Forest,0,0,0,0,0,0,0,0,0,0
512,Water to Mixed Forest,0,0,0,0,0,0,0,0,0,0
513,Water to Scrub/Shrub,0,0,0,0,0,0,0,0,0,0
514,Water to Palustrine Forested Wetland,0,0,0,2,0,0,0,0,0,0
515,Water to Palustrine Scrub/Shrub Wetland,0,0,0,2,59,0,0,0,0,0
516,Water to Palustrine Emergent Wetland,0,0,0,0,30,2,0,0,0,2
517,Water to Estuarine Forested Wetland,0,0,0,0,0,0,0,0,0,0
518,Water to Estuarine Scrub/Shrub Wetland,0,0,0,0,0,0,0,0,0,0
519,Water to Estuarine Emergent Wetland,4648,0,0,0,0,2045,0,0,0,0
520,Water to Unconsolidated Shore,2,328,50,0,4,12,100,0,0,13
521,Water to Bare Land,0,0,0,0,298,0,0,0,0,0
522,Water to Water,120057,314063,142391,191148,151665,214641,350553,7024,111,47567
523,Water to Palustrine Aquatic Bed,0,0,0,0,0,0,0,0,0,0
524,Water to Estuarine Aquatic Bed,0,0,0,0,0,23,114,0,0,0
525,Water to Tundra,0,0,0,0,0,0,0,0,0,0
526,Water to Snow/Ice,0,0,0,0,0,0,0,0,0,0
527,Palustrine Aquatic Bed to Unclassified,0,0,0,0,0,0,0,0,0,0
528,Palustrine Aquatic Bed to High Intensity Developed,0,0,0,0,0,0,0,0,0,0
529,Palustrine Aquatic Bed to Medium Intensity Developed,0,0,0,0,0,0,0,0,0,0
530,Palustrine Aquatic Bed to Low Intensity Developed,0,0,0,0,0,0,0,0,0,0
531,Palustrine Aquatic Bed to Developed Open Space,0,0,0,0,0,0,0,0,0,0
532,Palustrine Aquatic Bed to Cultivated,0,0,0,0,0,0,0,0,0,0
533,Palustrine Aquatic Bed to Pasture/Hay,0,0,0,0,0,0,0,0,0,0
534,Palustrine Aquatic Bed to Grassland,0,0,0,0,0,0,0,0,0,0
535,Palustrine Aquatic Bed to Deciduous Forest,0,0,0,0,0,0,0,0,0,0
536,Palustrine Aquatic Bed to Evergreen Forest,0,0,0,0,0,0,0,0,0,0
537,Palustrine Aquatic Bed to Mixed Forest,0,0,0,0,0,0,0,0,0,0
538,Palustrine Aquatic Bed to Scrub/Shrub,0,0,0,0,0,0,0,0,0,0
539,Palustrine Aquatic Bed to Palustrine Forested Wetland,0,0,0,0,0,0,0,0,0,0
540,Palustrine Aquatic Bed to Palustrine Scrub/Shrub Wetland,0,0,0,0,0,0,0,0,0,0
541,Palustrine Aquatic Bed to Palustrine Emergent Wetland,5,0,0,0,0,0,0,0,0,0
542,Palustrine Aquatic Bed to Estuarine Forested Wetland,0,0,0,0,0,0,0,0,0,0
543,Palustrine Aquatic Bed to Estuarine Scrub/Shrub Wetland,0,0,0,0,0,0,0,0,0,0
544,Palustrine Aquatic Bed to Estuarine Emergent Wetland,0,0,0,0,0,0,0,0,0,0
545,Palustrine Aquatic Bed to Unconsolidated Shore,0,0,0,0,0,0,0,0,0,0
546,Palustrine Aquatic Bed to Bare Land,0,0,0,0,0,0,0,0,0,0
547,Palustrine Aquatic Bed to Water,0,0,0,0,0,0,13,0,0,0
548,Palustrine Aquatic Bed to Palustrine Aquatic Bed,627,1,187,926,3,1584,38,0,0,28
549,Palustrine Aquatic Bed to Estuarine Aquatic Bed,0,0,0,0,0,0,0,0,0,0
550,Palustrine Aquatic Bed to Tundra,0,0,0,0,0,0,0,0,0,0
551,Palustrine Aquatic Bed to Snow/Ice,0,0,0,0,0,0,0,0,0,0
552,Estuarine Aquatic Bed to Unclassified,0,0,0,0,0,0,0,0,0,0
553,Estuarine Aquatic Bed to High Intensity Developed,0,0,0,0,0,0,0,0,0,0
554,Estuarine Aquatic Bed to Medium Intensity Developed,0,0,0,0,0,0,0,1,0,0
555,Estuarine Aquatic Bed to Low Intensity Developed,0,0,0,0,0,0,0,0,0,0
556,Estuarine Aquatic Bed to Developed Open Space,0,0,0,0,0,0,0,0,0,0
557,Estuarine Aquatic Bed to Cultivated,0,0,0,0,0,0,0,0,0,0
558,Estuarine Aquatic Bed to Pasture/Hay,0,0,0,0,0,0,0,0,0,0
559,Estuarine Aquatic Bed to Grassland,0,0,0,0,0,0,0,0,0,0
560,Estuarine Aquatic Bed to Deciduous Forest,0,0,0,0,0,0,0,0,0,0
561,Estuarine Aquatic Bed to Evergreen Forest,0,0,0,0,0,0,0,0,0,0
562,Estuarine Aquatic Bed to Mixed Forest,0,0,0,0,0,0,0,0,0,0
563,Estuarine Aquatic Bed to Scrub/Shrub,0,0,0,0,0,0,0,0,0,0
564,Estuarine Aquatic Bed to Palustrine Forested Wetland,0,0,0,0,0,0,0,0,0,0
565,Estuarine Aquatic Bed to Palustrine Scrub/Shrub Wetland,0,0,0,0,0,0,0,0,0,0
566,Estuarine Aquatic Bed to Palustrine Emergent Wetland,0,0,0,0,0,5,0,0,0,0
567,Estuarine Aquatic Bed to Estuarine Forested Wetland,0,0,0,0,0,0,0,0,0,0
568,Estuarine Aquatic Bed to Estuarine Scrub/Shrub Wetland,0,0,0,0,0,0,0,0,0,0
569,Estuarine Aquatic Bed to Estuarine Emergent Wetland,0,0,0,0,0,0,0,0,0,0
570,Estuarine Aquatic Bed to Unconsolidated Shore,0,5,0,0,0,0,1,0,0,1
571,Estuarine Aquatic Bed to Bare Land,0,0,0,0,0,0,0,0,0,0
572,Estuarine Aquatic Bed to Water,0,0,0,0,0,0,414,0,0,0
573,Estuarine Aquatic Bed to Palustrine Aquatic Bed,0,0,0,0,0,0,0,0,0,0
574,Estuarine Aquatic Bed to Estuarine Aquatic Bed,449,5273,87,2,98,1105,3992,6,0,78
