OBJECTID,Class_Name,FLAB,FLAC,FLAL,FLBA,FLBC,FLBI,FLCB,FLCE,FLCK,FLCO,FLCR,FLDB,FLDC,FLDT,FLFD,FLFG,FLFL,FLFM,FLFP,FLJA,FLJD,FLKD,FLKL,FLKW,FLLK,FLLO,FLMI,FLMT,FLNA,FLNP,FLNR,FLPE,FLPI,FLPR,FLPS,FLSA,FLSB,FLSC,FLSM,FLSP,FLSR,FLST,FLTA,FLTT,FLVE,FLWP
119,Developed Open Space to Estuarine Emergent Wetland,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,3,0,0,0,0,0,14,0,0
120,Developed Open Space to Unconsolidated Shore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
121,Developed Open Space to Bare Land,102,6,13,18,53,0,56,0,0,24,17,43,34,0,0,35,158,18,255,53,272,246,0,0,0,0,0,107,83,8,14,23,42,78,37,44,51,0,0,4,2,67,19,78,19,453
122,Developed Open Space to Water,17,0,671,569,9,0,27,0,0,613,0,51,63,0,9,86,578,847,461,122,208,93,0,0,0,0,2,73,626,77,102,23,665,550,0,187,132,13,0,42,313,270,31,301,468,2907
123,Developed Open Space to Palustrine Aquatic Bed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,Developed Open Space to Estuarine Aquatic Bed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
125,Developed Open Space to Tundra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Developed Open Space to Snow/Ice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,Cultivated to Unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,Cultivated to High Intensity Developed,0,0,218,31,0,0,4,0,0,0,0,6,0,0,0,0,0,1,93,0,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,4,0,2,15,100
129,Cultivated to Medium Intensity Developed,0,0,1152,461,0,0,31,0,0,4,0,15,0,0,0,12,1,40,116,0,69,1,0,0,0,0,0,0,41,0,0,0,3,24,0,0,34,0,0,0,0,12,0,44,240,321
130,Cultivated to Low Intensity Developed,0,0,1602,784,0,0,39,0,0,6,0,19,0,0,0,39,0,22,261,0,112,19,0,0,0,0,0,0,20,0,0,0,13,29,0,0,203,0,0,0,0,126,0,154,232,501
131,Cultivated to Developed Open Space,0,0,1740,2108,11,0,34,0,0,27,0,3,0,0,0,59,9,9,371,0,145,7,0,0,0,0,0,0,9,0,0,0,7,0,0,0,113,0,0,0,0,31,0,103,434,733
132,Cultivated to Cultivated,3,107,74515,13445,96,0,5172,0,148,1299,0,85,0,110,0,12197,1329,438,111268,6,39053,184,0,0,0,89,244,124,806,0,0,31,2816,4725,92,198,44441,0,6009,0,5590,11240,0,25305,1588,24120
133,Cultivated to Pasture/Hay,0,0,1,1,0,0,0,0,0,29,0,0,0,0,0,0,0,0,66,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
134,Cultivated to Grassland,0,0,909,17,56,0,0,0,0,19,0,0,0,0,0,0,0,0,95,0,432,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,129,0,0,0,0,0,0,374,0,5
135,Cultivated to Deciduous Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,Cultivated to Evergreen Forest,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,Cultivated to Mixed Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,Cultivated to Scrub/Shrub,0,0,109,0,2,0,213,0,0,0,0,0,0,0,0,14,0,0,132,0,0,41,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,304,0,0
139,Cultivated to Palustrine Forested Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,Cultivated to Palustrine Scrub/Shrub Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
141,Cultivated to Palustrine Emergent Wetland,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
142,Cultivated to Estuarine Forested Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,Cultivated to Estuarine Scrub/Shrub Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Cultivated to Estuarine Emergent Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,Cultivated to Unconsolidated Shore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,Cultivated to Bare Land,0,0,285,46,15,0,122,0,0,0,0,0,0,0,0,0,0,0,514,0,138,27,0,0,0,0,0,0,0,0,0,0,0,53,0,0,494,0,0,0,0,0,0,167,125,105
147,Cultivated to Water,0,13,1313,430,9,0,0,0,0,7,0,0,0,0,0,1,0,0,228,6,114,0,0,0,0,0,0,0,5,0,0,0,0,171,0,1,134,0,0,0,0,0,0,194,272,127
148,Cultivated to Palustrine Aquatic Bed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Cultivated to Estuarine Aquatic Bed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,Cultivated to Tundra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,Cultivated to Snow/Ice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,Pasture/Hay to Unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,Pasture/Hay to High Intensity Developed,2,0,211,138,0,0,7,0,0,4,1,22,0,0,0,3,0,0,0,28,0,0,0,0,0,0,0,0,2,2,51,6,80,47,0,45,4,0,0,0,53,13,16,0,42,0
154,Pasture/Hay to Medium Intensity Developed,30,0,1131,331,48,0,21,0,0,62,1,23,0,0,0,6,30,5,13,72,0,0,0,0,0,0,0,2,39,6,53,42,151,70,0,54,20,0,0,0,176,21,102,1,359,0
155,Pasture/Hay to Low Intensity Developed,43,0,1190,738,82,0,45,0,0,148,0,47,0,0,0,14,69,8,117,54,2,0,0,0,0,0,0,14,278,8,70,82,503,310,2,65,54,0,0,0,201,264,50,1,618,16
156,Pasture/Hay to Developed Open Space,92,0,1715,1092,132,0,39,0,0,168,13,73,0,0,0,26,15,2,222,91,33,0,0,0,0,0,0,31,305,139,18,60,468,429,1,198,143,0,17,0,330,373,100,20,1029,16
157,Pasture/Hay to Cultivated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,Pasture/Hay to Pasture/Hay,15062,75,39823,15116,1709,0,981,0,3552,9407,18922,4734,0,36,0,11826,193,1199,19842,2271,15478,0,0,0,0,0,981,1175,523,3729,12794,1162,16084,15744,183,2761,26953,0,1366,4,25763,4394,1440,151,11161,559
159,Pasture/Hay to Grassland,97,0,190,0,22,0,0,0,0,2,0,1,0,0,0,6,293,0,1,0,0,0,0,0,0,0,0,0,25,0,0,0,202,8,5,4,10,0,0,0,0,20,0,0,0,0
160,Pasture/Hay to Deciduous Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,Pasture/Hay to Evergreen Forest,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
162,Pasture/Hay to Mixed Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,Pasture/Hay to Scrub/Shrub,29,0,39,5,21,0,0,0,54,31,827,13,0,0,0,162,16,0,4,250,0,0,0,0,0,0,0,4,5,0,9,0,80,0,5,49,5,0,0,0,15,0,0,0,3,49
164,Pasture/Hay to Palustrine Forested Wetland,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
165,Pasture/Hay to Palustrine Scrub/Shrub Wetland,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,Pasture/Hay to Palustrine Emergent Wetland,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0
167,Pasture/Hay to Estuarine Forested Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,Pasture/Hay to Estuarine Scrub/Shrub Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,Pasture/Hay to Estuarine Emergent Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,Pasture/Hay to Unconsolidated Shore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,Pasture/Hay to Bare Land,44,0,274,90,16,0,1,0,0,0,37,4,0,0,0,14,348,7,167,0,0,0,0,0,0,0,0,1,105,0,13,1,68,80,3,0,12,0,0,0,146,33,0,0,96,0
172,Pasture/Hay to Water,0,0,430,360,0,0,0,0,0,5,1,11,0,0,0,0,127,0,26,4,0,0,0,0,0,0,0,0,161,0,0,0,203,149,0,5,197,0,0,0,170,15,0,0,430,0
173,Pasture/Hay to Palustrine Aquatic Bed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,Pasture/Hay to Estuarine Aquatic Bed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,Pasture/Hay to Tundra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,Pasture/Hay to Snow/Ice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,Grassland to Unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,Grassland to High Intensity Developed,9,0,77,16,1,0,14,0,0,18,0,63,18,0,0,19,32,2,33,93,1,0,0,0,0,0,3,0,12,3,18,16,25,35,0,30,12,0,0,0,5,11,115,9,7,2
179,Grassland to Medium Intensity Developed,11,0,339,121,26,0,47,0,0,176,0,137,28,0,0,94,126,18,64,246,27,2,0,0,0,0,5,33,65,21,38,22,81,79,5,110,33,0,1,0,53,56,173,2,85,56
180,Grassland to Low Intensity Developed,45,3,352,148,56,0,144,0,0,187,1,295,14,0,1,175,82,27,90,268,36,3,0,0,0,0,1,87,84,31,26,58,132,92,5,155,78,0,22,0,110,121,196,2,111,75
181,Grassland to Developed Open Space,14,1,289,124,23,0,126,0,0,167,4,166,3,0,0,77,19,16,49,158,21,5,0,0,0,0,1,49,52,17,24,40,135,115,6,114,83,4,3,0,62,108,108,1,76,37
182,Grassland to Cultivated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0,3,0,0,0,0,0,0,0,0,48
183,Grassland to Pasture/Hay,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0
184,Grassland to Grassland,7515,1477,13609,5916,2746,209,5269,34,7562,4344,9645,10603,754,35,1286,17220,1351,1740,7036,7457,4152,1166,147,443,561,11458,3622,10499,1868,2156,4115,9667,8464,5658,3236,6916,8876,728,8087,819,6078,3073,3407,2135,6795,2665
185,Grassland to Deciduous Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
186,Grassland to Evergreen Forest,0,5,0,0,61,0,796,0,209,0,19,398,0,0,0,406,0,0,0,8,0,0,0,0,0,0,0,157,0,3,0,159,47,0,38,126,0,0,977,0,0,0,0,0,0,0
187,Grassland to Mixed Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0
188,Grassland to Scrub/Shrub,14,106,58,47,185,0,5633,0,1291,5,36,1935,1,0,0,6125,4,208,226,152,100,0,0,0,0,0,1,2744,13,5,19,264,1310,73,396,1061,91,22,3440,0,1,52,18,12,212,22
189,Grassland to Palustrine Forested Wetland,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,Grassland to Palustrine Scrub/Shrub Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,Grassland to Palustrine Emergent Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,Grassland to Estuarine Forested Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,Grassland to Estuarine Scrub/Shrub Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,Grassland to Estuarine Emergent Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,Grassland to Unconsolidated Shore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,Grassland to Bare Land,32,45,79,37,109,0,16,0,2,8,10,12,13,0,7,221,11,8,67,154,15,4,0,0,0,0,0,166,28,2,16,3,75,18,30,33,33,5,51,0,3,39,4,81,13,3
197,Grassland to Water,0,4,110,14,3,0,6,0,0,151,1,17,0,0,21,81,2,6,8,131,8,1,0,0,0,0,2,38,19,2,2,0,73,30,0,136,152,2,10,0,24,26,2,6,15,0
198,Grassland to Palustrine Aquatic Bed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,Grassland to Estuarine Aquatic Bed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,Grassland to Tundra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,Grassland to Snow/Ice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,Deciduous Forest to Unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,Deciduous Forest to High Intensity Developed,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
204,Deciduous Forest to Medium Intensity Developed,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
205,Deciduous Forest to Low Intensity Developed,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0
206,Deciduous Forest to Developed Open Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
207,Deciduous Forest to Cultivated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,Deciduous Forest to Pasture/Hay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,Deciduous Forest to Grassland,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,16,0,0,17,0,0,0,0,0,0,0
210,Deciduous Forest to Deciduous Forest,4547,84,2191,49,40,477,188,0,10,62,3420,130,25,0,3,137,12,76,370,326,117,144,2,0,0,2919,341,761,40,371,1715,370,97,64,50,885,93,3,15328,26,280,158,815,10,1636,19
211,Deciduous Forest to Evergreen Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Deciduous Forest to Mixed Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,Deciduous Forest to Scrub/Shrub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,29,0,0,48,0,0,0,0,0,0,0
214,Deciduous Forest to Palustrine Forested Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,Deciduous Forest to Palustrine Scrub/Shrub Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,Deciduous Forest to Palustrine Emergent Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,Deciduous Forest to Estuarine Forested Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,Deciduous Forest to Estuarine Scrub/Shrub Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,Deciduous Forest to Estuarine Emergent Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,Deciduous Forest to Unconsolidated Shore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,Deciduous Forest to Bare Land,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,26,0,0,0,0,0,0,0
222,Deciduous Forest to Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,Deciduous Forest to Palustrine Aquatic Bed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,Deciduous Forest to Estuarine Aquatic Bed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,Deciduous Forest to Tundra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,Deciduous Forest to Snow/Ice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,Evergreen Forest to Unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,Evergreen Forest to High Intensity Developed,103,0,1,0,50,0,63,0,0,3,4,198,0,0,0,278,1,0,8,357,1,0,0,0,0,0,0,17,7,2,1,178,99,0,0,66,0,0,0,0,0,0,0,0,0,0
229,Evergreen Forest to Medium Intensity Developed,53,0,2,0,277,0,270,0,0,26,13,439,4,0,0,499,8,1,16,449,8,0,0,0,0,0,0,165,54,21,0,136,302,0,1,376,1,0,0,0,0,4,0,0,0,0
230,Evergreen Forest to Low Intensity Developed,258,8,0,0,438,0,519,0,0,20,20,703,11,0,0,767,13,0,21,424,16,0,0,0,0,0,0,210,56,35,0,187,599,0,4,569,3,0,49,0,0,7,3,0,0,5
231,Evergreen Forest to Developed Open Space,96,1,2,0,113,0,207,0,0,10,4,470,3,0,0,775,1,0,25,206,1,1,0,0,0,0,0,88,1,3,0,26,303,5,0,185,2,0,49,0,0,4,3,0,0,9
232,Evergreen Forest to Cultivated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0
233,Evergreen Forest to Pasture/Hay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,Evergreen Forest to Grassland,210,879,8,0,1249,0,2320,0,1134,11,557,6128,4,0,0,12295,3,0,140,769,4,0,0,0,0,0,0,5876,63,0,2,60,3194,1,303,1246,12,0,371,0,0,7,4,0,1,4
235,Evergreen Forest to Deciduous Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,Evergreen Forest to Evergreen Forest,75282,32028,19929,2922,43540,1407,88619,49,46760,11668,98045,73254,4008,1,211,113848,3058,4568,15602,66515,15827,21706,38,73,21,14371,10722,97189,4039,28139,29153,23698,120616,10264,32913,52294,19938,257,127028,4839,12241,13090,20661,454,19738,1317
237,Evergreen Forest to Mixed Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,Evergreen Forest to Scrub/Shrub,296,2739,5,0,4733,0,673,0,2667,95,227,2376,4,0,0,15124,4,6,142,829,2,0,0,0,0,0,0,17667,18,509,5,238,4243,1,3633,3934,2,0,1717,0,0,6,2,0,3,0
239,Evergreen Forest to Palustrine Forested Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
